Fund Name,Category,Inception Date,Class,Type,Offer,Repurchase,NAV,Validity Date,"Front-end Load %","Back-end Load %","Contingent Load %",Trustee Code
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,166.2439,161.6765,161.6765,2017-04-05,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,165.5953,161.0458,161.0458,2017-04-06,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,166.9818,162.3942,162.3942,2017-04-07,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,167.2254,162.6311,162.6311,2017-04-10,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,168.4052,163.7785,163.7785,2017-04-11,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,169.2039,164.5552,164.5552,2017-04-12,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,167.5564,162.953,162.953,2017-04-13,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,166.5115,161.9368,161.9368,2017-04-14,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,165.4889,160.9423,160.9423,2017-04-17,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,164.573,160.0515,160.0515,2017-04-18,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,167.0152,162.4266,162.4266,2017-04-19,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,170.8032,166.1106,166.1106,2017-04-20,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,175.1294,170.3179,170.3179,2017-04-21,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,177.353,172.4804,172.4804,2017-04-24,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,176.5239,171.6741,171.6741,2017-04-25,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,176.2419,171.3999,171.3999,2017-04-26,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,174.2923,169.5038,169.5038,2017-04-27,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,173.7343,168.9611,168.9611,2017-04-28,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-.1,172.7579,168.0116,168.0116.1,2017-02-13,-.2,-.3,-.4,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,173.418,168.6535,168.6535,2017-05-04,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,175.1268,170.3154,170.3154,2017-05-05,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,178.4365,173.5342,173.5342,2017-05-08,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,178.9096,173.9943,173.9943,2017-05-09,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,178.7715,173.86,173.86,2017-05-10,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,180.1086,175.1603,175.1603,2017-05-11,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,181.5575,176.5694,176.5694,2017-05-12,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,183.2219,178.1881,178.1881,2017-05-15,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,182.3662,177.3559,177.3559,2017-05-16,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,181.6127,176.6231,176.6231,2017-05-17,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,179.8462,174.9051,174.9051,2017-05-18,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,179.1412,174.2195,174.2195,2017-05-19,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,181.3481,176.3658,176.3658,2017-05-22,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,183.7161,178.6687,178.6687,2017-05-23,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,185.9645,180.8553,180.8553,2017-05-24,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,187.351,182.2037,182.2037,2017-05-25,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,187.3303,182.1836,182.1836,2017-05-26,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,183.9288,178.8756,178.8756,2017-05-30,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,181.4953,176.5089,176.5089,2017-05-31,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,175.0165,170.2081,170.2081,2017-06-01,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,173.3377,168.5754,168.5754,2017-06-02,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,178.8735,173.9592,173.9592,2017-06-05,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,179.3303,174.4034,174.4034,2017-06-06,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,179.4336,174.5039,174.5039,2017-06-07,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,178.7692,173.8577,173.8577,2017-06-08,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,177.2338,172.3645,172.3645,2017-06-09,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,170.7166,166.0264,166.0264,2017-06-12,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,171.7737,167.0544,167.0544,2017-06-13,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,169.5419,164.8839,164.8839,2017-06-14,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,169.2389,164.5893,164.5893,2017-06-15,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,167.3724,162.774,162.774,2017-06-16,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,166.4803,161.9064,161.9064,2017-06-19,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,160.7118,156.2964,156.2964,2017-06-20,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,163.3287,158.8414,158.8414,2017-06-21,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,166.8994,162.314,162.314,2017-06-22,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,163.7758,159.2762,159.2762,2017-06-29,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,161.3143,156.8824,156.8824,2017-06-30,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,157.2774,152.9564,152.9564,2017-07-04,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,156.6355,152.3321,152.3321,2017-07-05,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,154.4367,150.1937,150.1937,2017-07-06,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,155.8022,151.5217,151.5217,2017-07-07,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,159.7735,155.3839,155.3839,2017-07-10,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,152.4544,148.2659,148.2659,2017-07-11,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,149.2109,145.1115,145.1115,2017-07-12,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,148.5609,144.4794,144.4794,2017-07-13,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,150.4249,146.2921,146.2921,2017-07-14,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,151.0975,146.9463,146.9463,2017-07-17,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,155.419,151.149,151.149,2017-07-18,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,154.5703,150.3237,150.3237,2017-07-19,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,153.3753,149.1615,149.1615,2017-07-20,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,154.3971,150.1552,150.1552,2017-07-21,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,155.2994,151.0327,151.0327,2017-07-24,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-.1,170.6199,165.9323,165.9323.1,2017-05-03,-.2,-.3,-.4,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,156.6205,152.3175,152.3175,2017-07-27,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,156.3079,152.0135,152.0135,2017-07-28,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,157.6097,153.2796,153.2796,2017-07-31,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,159.962,155.5672,155.5672,2017-08-01,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,161.2374,156.8076,156.8076,2017-08-02,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,161.5662,157.1274,157.1274,2017-08-03,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,161.0398,156.6154,156.6154,2017-08-04,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,159.2737,154.8978,154.8978,2017-08-07,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,157.09,152.7741,152.7741,2017-08-08,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,157.5179,153.1903,153.1903,2017-08-09,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,155.9962,151.7104,151.7104,2017-08-10,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,154.8298,150.576,150.576,2017-08-11,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,149.924,145.805,145.805,2017-08-15,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,150.912,146.7659,146.7659,2017-08-16,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,146.8931,142.8574,142.8574,2017-08-17,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,146.7596,142.7275,142.7275,2017-08-18,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,143.0044,139.0755,139.0755,2017-08-21,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,142.3818,138.47,138.47,2017-08-22,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,146.0114,141.9999,141.9999,2017-08-23,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,143.8488,139.8967,139.8967,2017-08-24,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,145.7171,141.7137,141.7137,2017-08-25,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,143.1866,139.2527,139.2527,2017-08-28,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,140.9033,137.0321,137.0321,2017-08-29,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,141.0046,137.1307,137.1307,2017-08-30,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,141.0794,137.2034,137.2034,2017-08-31,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,143.5265,139.5833,139.5833,2017-09-05,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,141.8021,137.9062,137.9062,2017-09-06,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,139.6336,135.7973,135.7973,2017-09-07,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,140.9036,137.0324,137.0324,2017-09-08,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,139.6572,135.8203,135.8203,2017-09-11,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,139.6631,135.826,135.826,2017-09-12,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,142.9408,139.0137,139.0137,2017-09-13,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,143.8553,139.903,139.903,2017-09-14,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,143.9624,140.0072,140.0072,2017-09-15,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,143.3239,139.3862,139.3862,2017-09-18,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,144.2026,140.2408,140.2408,2017-09-19,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,144.7236,140.7475,140.7475,2017-09-20,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,142.7006,138.7801,138.7801,2017-09-21,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,142.7465,138.8247,138.8247,2017-09-22,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,142.3327,138.4223,138.4223,2017-09-25,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,142.125,138.2203,138.2203,2017-09-26,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,140.7616,136.8943,136.8943,2017-09-27,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,141.104,137.2273,137.2273,2017-09-28,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,141.0568,137.1814,137.1814,2017-09-29,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,140.018,136.1712,136.1712,2017-10-02,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,137.3463,133.5729,133.5729,2017-10-03,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,135.0619,131.3512,131.3512,2017-10-04,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,135.2711,131.5547,131.5547,2017-10-05,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,138.3199,134.5197,134.5197,2017-10-06,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,137.5985,133.8181,133.8181,2017-10-09,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,136.0564,132.3184,132.3184,2017-10-10,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,136.0029,132.2664,132.2664,2017-10-11,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,134.9265,131.2195,131.2195,2017-10-12,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-.1,156.5426,152.2418,152.2418.1,2017-07-26,-.2,-.3,-.4,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,137.1348,133.3672,133.3672,2017-10-17,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,137.087,133.3207,133.3207,2017-10-18,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,139.8348,135.993,135.993,2017-10-19,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,141.7316,137.8377,137.8377,2017-10-20,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,139.4619,135.6303,135.6303,2017-10-23,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,138.9737,135.1556,135.1556,2017-10-24,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,139.8377,135.9958,135.9958,2017-10-25,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,138.6346,134.8258,134.8258,2017-10-26,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,137.5148,133.7367,133.7367,2017-10-27,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,135.2802,131.5635,131.5635,2017-10-30,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,133.3274,129.6644,129.6644,2017-10-31,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,136.2442,132.501,132.501,2017-11-01,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,136.5244,132.7735,132.7735,2017-11-02,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,138.1478,134.3523,134.3523,2017-11-03,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,138.1255,134.3307,134.3307,2017-11-06,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,138.1419,134.3466,134.3466,2017-11-07,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,138.9125,135.096,135.096,2017-11-08,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,140.4329,136.5747,136.5747,2017-11-09,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,139.4551,135.6237,135.6237,2017-11-10,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,138.8843,135.0686,135.0686,2017-11-13,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,137.9008,134.1121,134.1121,2017-11-14,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,137.0161,133.2517,133.2517,2017-11-15,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,137.2349,133.4645,133.4645,2017-11-16,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,137.3435,133.5701,133.5701,2017-11-17,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,135.7457,132.0162,132.0162,2017-11-20,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,136.4626,132.7134,132.7134,2017-11-21,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,136.3725,132.6258,132.6258,2017-11-22,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,135.5499,131.8258,131.8258,2017-11-23,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,135.5165,131.7933,131.7933,2017-11-24,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,134.483,130.7882,130.7882,2017-11-27,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,133.046,129.3907,129.3907,2017-11-28,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,133.1237,129.4663,129.4663,2017-11-29,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,131.9536,130.4792,130.4792,2017-11-30,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,134.5646,130.8676,130.8676,2017-12-04,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,134.1186,130.4338,130.4338,2017-12-05,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,133.9923,130.311,130.311,2017-12-06,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,130.5645,126.9774,126.9774,2017-12-07,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,131.3903,127.7805,127.7805,2017-12-08,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,129.7819,126.2163,126.2163,2017-12-11,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,130.0242,126.4519,126.4519,2017-12-12,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,130.8359,127.2413,127.2413,2017-12-13,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,129.1611,125.6125,125.6125,2017-12-14,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,130.6048,127.0166,127.0166,2017-12-15,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,129.8694,126.3014,126.3014,2017-12-18,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,128.4005,124.8728,124.8728,2017-12-19,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,129.3416,125.7881,125.7881,2017-12-20,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,130.8037,127.21,127.21,2017-12-21,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,132.7217,129.0753,129.0753,2017-12-22,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,132.5015,128.8612,128.8612,2017-12-26,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,134.6269,130.9282,130.9282,2017-12-27,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,134.8794,131.1737,131.1737,2017-12-28,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,134.8468,131.142,131.142,2017-12-29,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-.1,137.2791,133.5075,133.5075.1,2017-10-16,-.2,-.3,-.4,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,139.1264,135.3041,135.3041,2018-01-04,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,140.6726,136.8078,136.8078,2018-01-05,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,142.5007,138.5857,138.5857,2018-01-08,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,141.635,137.7437,137.7437,2018-01-09,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,143.9446,139.9899,139.9899,2018-01-10,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,143.1054,139.1737,139.1737,2018-01-11,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,141.9723,138.0718,138.0718,2018-01-12,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,140.3712,136.5147,136.5147,2018-01-15,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,142.2606,138.3522,138.3522,2018-01-16,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,143.4869,139.5448,139.5448,2018-01-17,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,144.162,140.2013,140.2013,2018-01-18,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,145.8776,141.8698,141.8698,2018-01-19,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,147.7526,143.6933,143.6933,2018-01-22,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,147.5896,143.5347,143.5347,2018-01-23,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,147.8382,143.7765,143.7765,2018-01-24,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,146.7298,142.6986,142.6986,2018-01-25,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,145.9647,141.9545,141.9545,2018-01-26,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,145.7703,141.7654,141.7654,2018-01-29,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,145.1433,141.1557,141.1557,2018-01-30,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,144.4704,140.5012,140.5012,2018-01-31,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,145.0834,141.0974,141.0974,2018-02-01,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,145.162,141.1738,141.1738,2018-02-02,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,143.6624,139.7154,139.7154,2018-02-06,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,144.2235,140.2611,140.2611,2018-02-07,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,142.728,138.8067,138.8067,2018-02-08,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,143.0206,139.0913,139.0913,2018-02-09,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,141.7528,137.8583,137.8583,2018-02-12,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,142.2574,138.349,138.349,2018-02-13,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,141.1706,137.2921,137.2921,2018-02-14,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,139.9227,136.0785,136.0785,2018-02-15,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,142.0145,138.1128,138.1128,2018-02-16,-,-,-,CDC
Alfalah GHP Stock Fund,Equity,"Jul 15, 2008",-,-,141.9257,138.0265,138.0265,2018-02-19,-,-,-,CDC
